YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201906,137568,826449,1,.53,"E","GLEN MILLS",39.92,-75.49,3955200,7529400
201906,137568,826450,1,.53,"E","LINCOLN UNIVERSITY",39.8,-75.92,3948000,7555200
201906,137568,826451,1,.53,"E","WEST GROVE",39.82,-75.82,3949200,7549200
201906,137568,826452,1,.87,"NE","ALLEGHENYVILLE",40.24,-75.97,4014400,7558200
201906,137568,826453,1,.87,"NW","FREDERICK",40.31,-75.54,4018600,7532400
201906,137568,826455,1,.69,"S","CROYDEN",40.09,-74.9,405400,7454000
201906,137568,826456,1,.53,"E","BRISTOL",40.12,-74.87,407200,7452200
201906,137569,826461,1,1.48,"NNW","RAMBLEWOOD",39.97,-74.94,3958200,7456400
201906,137569,826462,1,1.73,"ESE","RANCOCAS WOODS",40.01,-74.85,40600,7451000
201906,137569,826463,1,0,"N","COLUMBUS",40.08,-74.72,404800,7443200
201906,137569,826464,1,.87,"SW","MANAHAWKIN",39.69,-74.26,3941400,7415600
201906,137569,826465,1,.53,"W","TUCKERTON",39.6,-74.34,3936000,7420400
201906,137569,826466,1,1.74,"SW","OAK SHADE",39.85,-74.77,3951000,7446200
201906,137569,826470,1,.87,"SE","PITTSGROVE",39.61,-75.22,3936600,7513200
201906,137569,826471,1,0,"N","FRANKLINVILLE",39.62,-75.08,3937200,754800
201906,137569,826472,1,0,"N","BROWNS MILLS",39.97,-74.58,3958200,7434800
201906,137569,826473,1,.53,"W","MANVILLE KUPPER ARPT",40.52,-74.61,4031200,7436600
201906,137569,826474,1,1.26,"WSW","MANVILLE",40.54,-74.62,4032400,7437200
201906,137569,826475,1,1.05,"E","BOUND BROOK JCT",40.55,-74.53,4033000,7431800
201906,137569,826476,1,1.05,"E","KEYPORT",40.43,-74.2,4025800,7412000
201906,137569,830664,1,.69,"N","WARETOWN",39.79,-74.2,3947400,7412000
201906,137569,830665,1,.87,"SE","SEASIDE PARK",39.91,-74.09,3954600,745400
201906,137569,830666,1,2.6,"NE","ATLANTIC HIGHLANDS",40.45,-74,4027000,7400
201906,137570,826478,1,.53,"W","KENTMERE",39.77,-75.56,3946200,7533600
201906,137570,826479,1,1.06,"E","LANCASTER VLG",39.75,-75.56,3945000,7533600
201906,137570,826480,1,0,"N","FAIRFAX",39.78,-75.53,3946800,7531800
201906,137570,826481,1,0,"N","CARRCROFT",39.78,-75.5,3946800,7530000
201906,137570,826482,1,1.48,"NNW","DOVER ARPT",39.24,-75.61,3914400,7536600
201906,137570,826483,1,1.74,"SW","CHRISTIANA",39.65,-75.69,3939000,7541400
201906,137570,826484,1,1.6,"W","MIDVALE",39.65,-75.65,3939000,7539000
201906,137570,826485,1,1.38,"N","BEAR",39.65,-75.67,3939000,7540200
201906,137570,826486,1,.69,"S","RAMBLETON ACRES",39.66,-75.6,3939600,7536000
201906,137570,826487,1,0,"N","MIDVALE",39.65,-75.62,3939000,7537200
201906,137570,826488,1,1.38,"N","SEVEN HICKORIES",39.24,-75.63,3914400,7537800
201906,137571,826489,1,1.48,"NNW","ROBERTS",39.14,-75.93,398400,7555800
201906,137579,826636,1,5,"SSW","GRAHAM CHAPEL",33.0831,-101.5031,334986,10130186
201906,137579,826637,1,2,"ENE","JUSTICEBURG",33.0411,-101.1681,332466,10110086
201906,137579,826638,1,1,"NE","POST",33.1902,-101.3678,3311412,10122068
201906,137579,826639,1,2,"SSE","HACKBERRY",33.9033,-100.1367,3354198,1008202
201906,137579,826640,1,3,"NE","ASPERMONT",33.1807,-100.1933,3310842,10011598
201906,137584,826695,1,0,"N","UNIONVILLE",37.12,-88.55,377200,8833000
201906,137584,826696,1,2.99,"ENE","WALTERSBURG",37.402,-88.523,3724120,8831380
201906,137584,826696,2,2.05,"SSW","GOWANSVILLE",37.421,-88.478,3725260,8828680
201906,137585,826697,1,0,"N","PETERSBURG",38.5,-87.28,3830000,8716800
201906,137585,826697,2,0,"N","WINSLOW",38.38,-87.22,3822800,8713200
201906,137585,826698,1,3,"NNE","CHRISNEY",38.0601,-87.0089,383606,87534
201906,137585,826698,2,2.63,"SSW","SANTA CLAUS MUNI ARP",38.0463,-86.9424,382778,8656544
201906,137586,826699,1,3,"SW","CAPE GIRARDEAU",37.2693,-89.5686,3716158,8934116
201906,137586,826700,1,6,"S","ELLSINORE",36.8432,-90.75,3650592,9045000
201906,137586,826701,1,9,"WSW","POPLAR BLUFF",36.7002,-90.5501,3642012,9033006
201906,137586,826701,2,4,"S","POPLAR BLUFF",36.6921,-90.4,3641526,9024000
201906,137586,826703,1,0,"E","DELTA",37.2,-89.75,3712000,8945000
201906,137586,826704,1,0,"N","DEXTER",36.8,-89.95,3648000,8957000
201906,137586,826704,2,4,"S","ADVANCE",37.0421,-89.92,372526,8955200
201906,137586,826707,1,0,"W","CHARLESTON",36.92,-89.33,3655200,8919800
201906,137586,826707,2,0,"W","WYATT",36.92,-89.22,3655200,8913200
201906,137586,826708,1,0,"SW","NEW MADRID",36.6,-89.53,3636000,8931800
201906,137586,827224,1,0,"N","BELL CITY",37.03,-89.83,371800,8949800
201906,137608,826816,1,0,"W","NEW DEAL",33.73,-101.83,3343800,10149800
201906,137608,826816,2,7,"E","NEW DEAL",33.73,-101.7082,3343800,10142492
201906,137608,826824,1,6.15,"WSW","SKEEN",33.09,-101.88,335400,10152800
201906,137608,826932,1,7,"SW","LUBBOCK",33.5084,-101.936,3330504,10156160
201906,137608,826932,2,0,"N","LUBBOCK INTL ARPT",33.67,-101.82,3340200,10149200
201906,137608,826933,1,0,"N","PETERSBURG",33.87,-101.6,3352200,10136000
201906,137608,826934,1,4.89,"N","SLIDE",33.4907,-101.9048,3329442,10154288
201906,138261,837540,6,1.12,"E","GARDEN CITY",36.13,-96,367800,9600
201906,138261,837540,7,1.31,"WSW","LAKE STATION",36.11,-96.1,366600,966000
201906,138261,837545,1,2.07,"N","HASKELL",35.85,-95.67,3551000,9540200
201906,138261,837545,2,3.56,"NE","HASKELL",35.86,-95.63,3551600,9537800
201906,138261,837545,3,3.24,"NNE","JAMESVILLE",35.79,-95.62,3547400,9537200
201906,138261,837545,4,2.89,"WNW","TAFT",35.78,-95.58,3546800,9534800
201906,138261,837545,5,2.8,"E","JAMESVILLE",35.75,-95.6,3545000,9536000
201906,138261,837545,6,1.41,"NNE","JAMESVILLE",35.7673,-95.6367,3546038,9538202
201906,138261,837545,7,2.15,"SSE","HASKELL",35.79,-95.66,3547400,9539600
201906,138261,837548,1,4.42,"WNW","VERDIGRIS",36.26,-95.75,3615600,9545000
201906,138261,837548,2,3.93,"WSW","SAGEEYAH",36.34,-95.71,3620400,9542600
201906,138261,837548,3,1.38,"S","OOLOGAH",36.43,-95.7,3625800,9542000
201906,138261,837548,4,2.15,"NNE","SAGEEYAH",36.4,-95.64,3624000,9538400
201906,138261,837548,5,2.98,"SSW","SAGEEYAH",36.33,-95.67,3619800,9540200
201906,138261,837548,6,1.38,"N","VERDIGRIS",36.25,-95.68,3615000,9540800
201906,138261,837550,1,.69,"S","PANCO",35.16,-94.68,359600,9440800
201906,138261,837550,2,1.32,"ENE","COAL CREEK",35.19,-94.65,3511400,9439000
201906,138261,837550,3,2.18,"SW","BRADEN",35.26,-94.53,3515600,9431800
201906,138261,837550,4,1.49,"NNW","ARKOMA",35.37,-94.46,3522200,9427600
201906,138261,837550,5,.89,"NE","ARKOMA",35.36,-94.44,3521600,9426400
201906,138261,837550,6,2.36,"SSW","BASHE",35.29,-94.45,3517400,9427000
201906,138261,837550,7,2.07,"N","WILLIAMS",35.2,-94.55,3512000,9433000
201906,138261,837550,8,1.69,"W","TAHONA",35.17,-94.63,3510200,9437800
201906,138297,831483,1,2.99,"NW","LARES",18.3007,-66.9021,1818042,6654126
201906,138297,831483,2,2.92,"NW","LARES",18.3015,-66.8998,1818090,6653988
201906,138309,831575,1,.69,"N","(INW)WINSLOW ARPT",35.03,-110.72,351800,11043200
201906,138309,831575,2,11.65,"WSW","CASTLE BUTTE",35.2105,-110.525,3512630,11031500
201906,138310,832400,1,0,"N","LAVERNE",36.71,-99.9,3642600,9954000
201906,138310,832401,1,5.97,"NNW","THE VILLAGE",35.65,-97.59,3539000,9735400
201906,138310,832405,1,5.59,"NNW","THE VILLAGE",35.64,-97.6,3538400,9736000
201906,138310,832406,1,1.32,"ESE","WARR ACRES",35.51,-97.6,3530600,9736000
201906,138310,832407,1,.56,"E","MUSTANG",35.39,-97.71,3523400,9742600
201906,138310,832410,1,.46,"NNW","DEL CITY",35.456,-97.4436,3527360,9726616
201906,138311,831582,1,2.39,"WSW","NUTRIOSO",33.94,-109.24,3356400,10914400
201906,138311,831582,2,3.68,"NW","NUTRIOSO",33.9863,-109.2471,3359178,10914826
201906,138312,832634,1,1.75,"NE","ARDMORE",34.1887,-97.1193,3411322,977158
201906,138312,832634,2,1.9,"ENE","ARDMORE",34.1807,-97.1093,3410842,976558
201906,138312,832634,3,1.1,"E","ARDMORE",34.1731,-97.1211,3410386,977266
201906,138312,832634,4,.66,"NE","ARDMORE",34.1763,-97.1313,3410578,977878
201906,138312,832634,5,1.43,"NNE","ARDMORE",34.1887,-97.1295,3411322,977770
201906,138312,832635,1,0,"N","ENID",36.4,-97.88,3624000,9752800
201906,138312,832636,1,3.58,"NW","(LTS)ALTUS AFB",34.7,-99.33,3442000,9919800
201906,138313,833671,1,5.23,"NE","PIEDMONT",35.69,-97.68,3541400,9740800
201906,138313,833672,1,0,"N","EDMOND",35.65,-97.48,3539000,9728800
201906,138313,833673,1,2.07,"N","EDMOND",35.68,-97.48,3540800,9728800
201906,138313,833675,1,0,"N","EDMOND",35.65,-97.48,3539000,9728800
201906,138313,833677,1,6.78,"NW","THE VILLAGE",35.65,-97.62,3539000,9737200
201906,138313,833678,1,0,"N","EDMOND",35.65,-97.48,3539000,9728800
201906,138313,833680,1,0,"N","OKLAHOMA CITY",35.47,-97.51,3528200,9730600
201906,138313,833680,2,2.69,"SSE","BETHANY",35.4721,-97.6292,3528326,9737752
201906,138313,833680,3,.73,"W","BETHANY",35.5114,-97.6529,3530684,9739174
201906,138313,833680,4,3.05,"N","(PWA)WILEY POST APT",35.5733,-97.6395,3534398,9738370
201906,138313,833680,5,3.93,"SSE","EDMOND",35.5956,-97.4599,3535736,9727594
201906,138313,833680,6,1.02,"ENE","FOREST PARK",35.5162,-97.4335,3530972,9726010
201906,138313,833681,1,2.82,"W","MOORE",35.34,-97.54,3520400,9732400
201906,138313,833683,1,2.98,"NNE","MOORE",35.38,-97.47,3522800,9728200
201906,138313,833684,1,.69,"N","(OKC)WILL ROGERS APT",35.4,-97.6,3524000,9736000
201906,138313,833685,1,.69,"N","(OKC)WILL ROGERS APT",35.4,-97.6,3524000,9736000
201906,138313,833686,1,.69,"S","CHOCTAW",35.48,-97.27,3528800,9716200
201906,138313,833687,1,5.29,"N","(PWA)WILEY POST APT",35.6058,-97.6372,3536348,9738232
201906,138313,833687,2,5.28,"N","(PWA)WILEY POST APT",35.6059,-97.6608,3536354,9739648
201906,138313,833687,3,5.74,"N","(PWA)WILEY POST APT",35.6128,-97.6583,3536768,9739498
201906,138313,833687,4,5.75,"WNW","THE VILLAGE",35.6134,-97.6372,3536804,9738232
201906,138313,833688,1,0,"N","OKLAHOMA CITY",35.47,-97.51,3528200,9730600
201906,138313,833688,2,3.7,"SSW","BETHANY",35.4617,-97.6685,3527702,9740110
201906,138313,833688,3,4.44,"N","(PWA)WILEY POST APT",35.5937,-97.66,3535622,9739600
201906,138313,833688,4,2.33,"N","THE VILLAGE",35.6037,-97.5513,3536222,9733078
201906,138313,833688,5,4.78,"SSE","EDMOND",35.5917,-97.4342,3535502,9726052
201906,138313,833688,6,1.85,"N","DEL CITY",35.4766,-97.4444,3528596,9726664
201906,138313,833689,1,1.69,"W","MOORE",35.34,-97.52,3520400,9731200
201906,138313,833690,1,1.32,"WNW","(OUN)NORMAN WESTHEIMER ARPT",35.26,-97.49,3515600,9729400
201906,138313,833691,1,.26,"SW","MIDWEST CITY",35.4571,-97.3929,3527426,9723574
201906,138313,833691,2,1.34,"NNE","MIDWEST CITY",35.4764,-97.3772,3528584,9722632
201906,138313,833691,3,2,"NNW","MIDWEST CITY",35.4872,-97.402,3529232,9724120
201906,138313,833691,4,1.75,"WNW","MIDWEST CITY",35.4701,-97.4185,3528206,9725110
201906,138313,833692,1,3.07,"SE","NORMAN",35.19,-97.4,3511400,9724000
201906,138313,833693,1,2.73,"S","NORMAN",35.1806,-97.4377,3510836,9726262
201906,138313,833695,1,.69,"S","(OUN)NORMAN WESTHEIMER ARPT",35.24,-97.47,3514400,9728200
201906,138313,833700,1,3.5,"N","SLAUGHTERVILLE",35.14,-97.32,358400,9719200
201906,138313,833701,1,2.99,"NNW","GOLDSBY",35.19,-97.5,3511400,9730000
201906,138313,833702,1,.89,"SW","SHAWNEE",35.32,-96.93,3519200,9655800
201906,138313,833703,1,0,"N","NORMAN",35.22,-97.44,3513200,9726400
201906,138313,833704,1,0,"N","NORMAN",35.22,-97.44,3513200,9726400
201906,138313,833704,2,.71,"S","NORMAN",35.2098,-97.4398,3512588,9726388
201906,138313,833704,3,1.05,"SW","NORMAN",35.2096,-97.4536,3512576,9727216
201906,138313,833704,4,.8,"W","NORMAN",35.2197,-97.4541,3513182,9727246
201906,138313,833705,1,0,"N","ADA",34.77,-96.68,3446200,9640800
201906,138313,833707,1,0,"N","OKLAHOMA CITY",35.47,-97.51,3528200,9730600
201906,138313,833707,2,1.13,"E","OKLAHOMA CITY",35.4717,-97.49,3528302,9729400
201906,138313,833707,3,2.5,"NNE","OKLAHOMA CITY",35.504,-97.4951,3530240,9729706
201906,138313,833707,4,2.25,"SSE","NICHOLS HILLS",35.5191,-97.5271,3531146,9731626
201906,138313,833707,5,3.3,"SSW","NICHOLS HILLS",35.5056,-97.5615,3530336,9733690
201906,138313,833707,6,3,"W","OKLAHOMA CITY",35.476,-97.5629,3528560,9733774
201906,138313,833708,1,0,"N","ADA",34.77,-96.68,3446200,9640800
201906,138313,833881,1,0,"N","PURCELL",35.01,-97.37,35600,9722200
201906,138313,833881,2,.72,"NNW","PURCELL",35.0197,-97.3744,351182,9722464
201906,138313,833881,3,1.4,"N","PURCELL",35.03,-97.3665,351800,9721990
201906,138313,833881,4,.8,"ENE","PURCELL",35.0144,-97.3569,35864,9721414
201906,138313,833881,5,.6,"SSE","PURCELL",35.0026,-97.3645,35156,9721870
201906,138313,833883,1,0,"N","DAVIS",34.5,-97.12,3430000,977200
201906,138313,833884,1,4.49,"WSW","SULPHUR",34.48,-97.04,3428800,972400
201906,138313,833889,1,.58,"W","ARDMORE",34.1696,-97.1502,3410176,979012
201906,138313,833889,2,1.25,"NNW","ARDMORE",34.1853,-97.1519,3411118,979114
201906,138313,833889,3,1.5,"N","ARDMORE",34.1913,-97.1355,3411478,978130
201906,138313,833889,4,1.4,"ENE","ARDMORE",34.1769,-97.117,3410614,977020
201906,138313,833889,5,.71,"SE","ARDMORE",34.1623,-97.1319,349738,977914
201906,138313,833890,1,1.8,"SE","BURNEYVILLE",33.89,-97.28,3353400,9716800
201906,138342,831912,1,0,"N","SMITHWICK",43.3,-103.22,4318000,10313200
201906,138343,831915,1,1,"N","ROCKYFORD",43.5145,-102.5,4330870,10230000
201906,138344,831916,1,0,"N","QUINN",43.99,-102.13,4359400,1027800
201906,138346,831924,1,4,"NW","BELLE FOURCHE",44.7109,-103.9076,4442654,10354456
201906,138346,831925,1,11.77,"WSW","CASTLE ROCK",44.92,-103.66,4455200,10339600
201906,138346,831926,1,1,"SSW","BELLE FOURCHE",44.6566,-103.8578,4439396,10351468
201906,138346,831927,1,0,"N","HOOVER",45.11,-103.27,456600,10316200
201906,138346,831929,1,8,"WNW","USTA",45.2643,-102.3119,4515858,10218714
201906,138346,831930,1,1,"WSW","RED ELM",45.0545,-101.8089,453270,10148534
201906,138346,831931,1,7,"SSE","MEADOW",45.4364,-102.1647,4526184,1029882
201906,138347,831934,1,6,"ESE","ROSEBUD",43.1968,-100.7399,4311808,10044394
201906,138347,831935,1,0,"N","MISSION",43.31,-100.66,4318600,10039600
201906,138347,831936,1,7,"SSW","MISSION",43.2164,-100.7132,4312984,10042792
201906,138761,834435,6,7.52,"NW","NEW BOSTON",41.2389,-91.112,4114334,916720
201906,138761,839479,1,2.36,"NNE","ILLINOIS CITY",41.4332,-90.8896,4125992,9053376
201906,138761,839479,2,3.18,"W","BLACKHAWK STATE PARK",41.472,-90.6314,4128320,9037884
201906,138761,839479,3,1.34,"WSW","EAST MOLINE",41.5135,-90.4944,4130810,9029664
201906,138761,839479,4,.9,"S","PORT BYRON",41.6072,-90.3327,4136432,9019962
201906,138761,839479,5,1.67,"ESE","ILLINIWEK PARK",41.5596,-90.3708,4133576,9022248
201906,138761,839479,6,1.3,"SW","EAST MOLINE",41.5077,-90.4889,4130462,9029334
201906,138761,839479,7,1.78,"W","BLACKHAWK STATE PARK",41.4681,-90.6043,4128086,9036258
201906,138761,839479,8,1.49,"SW","LOUD THUNDER PARK",41.4156,-90.8515,4124936,9051090
201906,138761,839483,1,3.14,"WSW","ALBANY",41.7655,-90.2778,4145930,9016668
201906,138761,839483,2,2.72,"WSW","ALBANY",41.7592,-90.2648,4145552,9015888
201906,138761,839483,3,.54,"W","ALBANY",41.7813,-90.2303,4146878,9013818
201906,138761,839483,4,1.41,"NE","ALBANY",41.7946,-90.201,4147676,9012060
201906,138761,839483,5,1.14,"NNE","ALBANY",41.7956,-90.2131,4147736,9012786
201906,138772,834449,1,.87,"SE","LUTZ HILL",39.31,-76.51,3918600,7630600
201906,138772,834450,1,.54,"W","SEAT PLEASANT",38.88,-76.91,3852800,7654600
201906,138773,834451,1,1.09,"E","NELLYSFORD",37.88,-78.86,3752800,7851600
201906,138773,834452,1,.88,"NE","ADIAL",37.86,-78.81,3751600,7848600
201906,138773,834453,1,.54,"E","STEPHENS CITY",39.08,-78.21,394800,7812600
201906,138773,834455,1,2.07,"S","FRONT ROYAL",38.89,-78.18,3853400,7810800
201906,138773,834459,1,.55,"E","SCOTTSVILLE",37.8,-78.49,3748000,7829400
201906,138773,834463,1,1.48,"SSE","ASHBYS CORNERS",38.61,-78.24,3836600,7814400
201906,138773,834464,1,1.28,"ENE","LAUREL MILLS",38.66,-78.08,3839600,784800
201906,138773,834465,1,0,"N","SLATE MILLS",38.53,-78.18,3831800,7810800
201906,138773,834468,1,2.15,"W","ADA",38.83,-77.96,3849800,7757600
201906,138773,834470,1,1.48,"NNW","WOLFTOWN",38.37,-78.36,3822200,7821600
201906,138777,834483,1,0,"N","BELLE HAVEN",38.78,-77.07,3846800,774200
201906,138777,834484,1,.93,"W","FREDERICKSBURG",38.2993,-77.4871,3817958,7729226
201906,138777,834485,1,1.38,"N","SUMMIT",38.22,-77.43,3813200,7725800
201906,138777,834486,1,1.63,"E","(CHO)CHARLOTTESVILLE",38.15,-78.42,389000,7825200
201906,138777,834487,1,.54,"W","STANDARDSVILLE",38.3,-78.44,3818000,7826400
201906,138777,834488,1,.54,"E","ORANGE",38.25,-78.11,3815000,786600
201906,138777,834489,1,.69,"S","CANOVA",38.67,-77.43,3840200,7725800
201906,138777,834490,1,.54,"W","LOGAN",38.22,-77.78,3813200,7746800
201906,138777,834491,1,.69,"N","CLEAR BROOK",39.26,-78.1,3915600,786000
201906,138777,834492,1,1.27,"ENE","PURCELLVILLE",39.16,-77.7,399600,7742000
201906,138778,834493,1,0,"N","JOHNSONS MILL",39.57,-78.2,3934200,7812000
201906,138778,834494,1,.53,"W","CHARLES TOWN ARPT",39.32,-77.84,3919200,7750400
201906,138778,834495,1,2.12,"SW","VANCLEVESVILLE",39.41,-77.93,3924600,7755800
201906,138778,834497,1,2.07,"S","(MRB)SHEPHERD FLD MR",39.37,-77.98,3922200,7758800
201906,138778,834498,1,.53,"W","SHEPHERDSTOWN",39.43,-77.81,3925800,7748600
201906,138778,834499,1,.87,"NW","KEARNEYSVILLE",39.39,-77.89,3923400,7753400
201906,138778,834500,1,.53,"W","CHARLES TOWN",39.3,-77.86,3918000,7751600
201906,138778,834502,1,.69,"N","BURLINGTON",39.34,-78.92,3920400,7855200
201906,138778,834504,1,1.75,"ENE","FLATS",39.19,-78.95,3911400,7857000
201906,138778,834505,1,0,"N","WILLIAMSPORT",39.2,-79.03,3912000,791800
201906,138779,834510,1,0,"N","BREEZY PT",38.62,-76.52,3837200,7631200
201906,138779,834511,1,.88,"NE","SUNDERLAND",38.68,-76.59,3840800,7635400
201906,138779,834512,1,.53,"W","BOWLEYS QUARTERS",39.33,-76.38,3919800,7622800
201906,138779,834513,1,.54,"E","DUNKIRK",38.72,-76.66,3843200,7639600
201906,138779,834514,1,1.75,"SE","STOAKLEY",38.55,-76.58,3833000,7634800
201906,138779,834515,1,1.06,"E","GIBSON MANOR",39.6,-76.31,3936000,7618600
201906,138779,834516,1,.69,"N","DAMASCUS",39.29,-77.2,3917400,7712000
201906,138779,834517,1,2.55,"WSW","DAISY",39.28,-77.11,3916800,776600
201906,138779,834518,1,.69,"S","ST DENIS",39.21,-76.7,3912600,7642000
201906,138779,834519,1,1.27,"ESE","HIGHLAND",39.17,-76.95,3910200,7657000
201906,138779,834520,1,.69,"N","EARLEIGH HGTS",39.11,-76.55,396600,7633000
201906,138779,834521,1,.54,"W","LAUREL",39.1,-76.86,396000,7651600
201906,138779,834522,1,.69,"N","ALEXANDRIA JCT",38.96,-76.93,3857600,7655800
201906,138779,834523,1,0,"N","OWINGS",38.72,-76.6,3843200,7636000
201906,138779,834525,1,.69,"N","NORTH BEACH",38.71,-76.53,3842600,7631800
201906,138779,834526,1,.88,"SE","BARSTOW",38.52,-76.61,3831200,7636600
201906,138779,834527,1,.53,"E","CUMBERLAND",39.65,-78.76,3939000,7845600
201906,138779,834528,1,.69,"S","WAGNERS XRDS",39.56,-77.65,3933600,7739000
201906,138779,834529,1,.87,"SE","TANEYTOWN",39.66,-77.17,3939600,7710200
201906,138780,834555,1,2.76,"S","FOUR LAKES",41.74,-88.1,4144400,886000
201906,138780,834557,1,0,"N","STREAMWOOD",42.03,-88.17,421800,8810200
201906,138780,834558,1,2.07,"S","HOFFMAN ESTATES",42.02,-88.12,421200,887200
201906,138780,834559,1,1.24,"SE","PLAINFIELD CLOW ARPT",41.69,-88.11,4141400,886600
201906,138780,834560,1,1.24,"WSW","STEGER",41.46,-87.65,4127600,8739000
201906,138780,834561,1,1.35,"SW","FRONTEAC",41.7386,-88.2513,4144316,8815078
201906,138780,834562,1,.49,"SW","CATON FARM",41.5646,-88.256,4133876,8815360
201906,138780,834575,1,0,"N","MATTESON",41.5,-87.7,4130000,8742000
201906,138780,838323,1,2.37,"SSW","CHICAGO HAMMOND ARPT",41.4966,-87.5399,4129796,8732394
201906,138780,838323,2,2.34,"S","CHICAGO HAMMOND ARPT",41.4966,-87.5375,4129796,8732250
201906,138780,838323,3,2.32,"ESE","SAUK VLG",41.4693,-87.5375,4128158,8732250
201906,138780,838323,4,2.2,"ESE","SAUK VLG",41.4693,-87.5399,4128158,8732394
201906,138780,838334,1,1.6,"WNW","STEGER",41.4786,-87.6587,4128716,8739522
201906,138780,838334,2,1.37,"ENE","STEGER",41.4786,-87.6061,4128716,8736366
201906,138780,838334,3,1.02,"NE","FAITHORN",41.4304,-87.6061,4125824,8736366
201906,138780,838334,4,2.01,"SW","CRETE",41.4304,-87.6587,4125824,8739522
201906,138780,838341,1,.41,"W","BURR RIDGE",41.751,-87.9579,4145060,8757474
201906,138780,838343,1,1,"NE","CRETE",41.4602,-87.6163,4127612,8736978
201906,138780,838345,1,1.04,"E","PARK FOREST SOUTH",41.47,-87.7,4128200,8742000
201906,138780,838349,1,1.04,"W","PARK FOREST",41.48,-87.7,4128800,8742000
201906,138780,838353,1,0,"N","STEGER",41.47,-87.63,4128200,8737800
201906,138780,838355,1,.69,"S","CRETE",41.44,-87.63,4126400,8737800
201906,138780,838624,1,1.32,"W","OLYMPIA FIELDS",41.5188,-87.7254,4131128,8743524
201906,138780,838624,2,.83,"SSE","HOLBROOK",41.5188,-87.6444,4131128,8738664
201906,138780,838624,3,.82,"WSW","SOUTH CHICAGO HGTS",41.4751,-87.6444,4128506,8738664
201906,138780,838624,4,.44,"SW","RICHTON PARK",41.4751,-87.7254,4128506,8743524
201906,138780,838627,1,.41,"SE","PARK FOREST",41.4766,-87.6735,4128596,8740410
201906,138780,838627,2,1.09,"E","PARK FOREST",41.4818,-87.659,4128908,8739540
201906,138780,838627,3,1.11,"E","PARK FOREST",41.4778,-87.6588,4128668,8739528
201906,138780,838627,4,.61,"SSE","PARK FOREST",41.4726,-87.6735,4128356,8740410
201906,138780,838628,1,2.39,"SE","FAITHORN",41.3996,-87.5829,4123976,8734974
201906,138780,838631,1,1.37,"WSW","CHICAGO HGTS",41.4931,-87.6548,4129586,8739288
201906,138780,838631,2,1.32,"WSW","CHICAGO HGTS",41.4931,-87.6539,4129586,8739234
201906,138780,838631,3,1.35,"WSW","CHICAGO HGTS",41.4912,-87.6532,4129472,8739192
201906,138780,838631,4,1.45,"WSW","CHICAGO HGTS",41.4912,-87.6554,4129472,8739324
201906,138781,834554,1,0,"N","GOODLAND",40.77,-87.28,4046200,8716800
201906,138781,834556,1,1.73,"NE","DYER",41.52,-87.51,4131200,8730600
201906,138781,834563,1,1,"S","DEMOTTE",41.1855,-87.2,4111130,8712000
201906,138781,838308,1,2.19,"ESE","SUMAVA RESORTS",41.16,-87.41,419600,8724600
201906,138781,838309,1,.68,"S","LAKE VLG ARPT",41.1401,-87.4694,418406,8728164
201906,138781,838310,1,2.54,"ESE","ROSELAWN",41.1303,-87.2788,417818,8716728
201906,138781,838311,1,2.54,"ESE","ROSELAWN",41.1303,-87.2788,417818,8716728
201906,138781,838319,1,.91,"NE","NORTH HAYDEN",41.2903,-87.4592,4117418,8727552
201906,138781,838319,2,.96,"NE","NORTH HAYDEN",41.2903,-87.4574,4117418,8727444
201906,138781,838319,3,.94,"NE","NORTH HAYDEN",41.2898,-87.4574,4117388,8727444
201906,138781,838319,4,.88,"NE","NORTH HAYDEN",41.2898,-87.4592,4117388,8727552
201906,138781,838320,1,.91,"NE","NORTH HAYDEN",41.2903,-87.4592,4117418,8727552
201906,138781,838320,2,.97,"NE","NORTH HAYDEN",41.2903,-87.4574,4117418,8727444
201906,138781,838320,3,.94,"NE","NORTH HAYDEN",41.2898,-87.4574,4117388,8727444
201906,138781,838320,4,.88,"NE","NORTH HAYDEN",41.2898,-87.4592,4117388,8727552
201906,138781,838632,1,.9,"NNW","CROWN PT ARPT",41.4411,-87.3891,4126466,8723346
201906,138781,838632,2,.79,"NNE","CROWN PT ARPT",41.4411,-87.3762,4126466,8722572
201906,138781,838632,3,.33,"NE","CROWN PT ARPT",41.4338,-87.3762,4126028,8722572
201906,139131,836818,1,4.28,"NNW","PETERSON AFB",38.89,-104.73,3853400,10443800
201906,139131,836819,1,4.84,"N","PETERSON AFB",38.9,-104.71,3854000,10442600
201906,139131,836820,1,.55,"W","(KSPD)SPRINGFIELD AWOS",37.28,-102.62,3716800,10237200
201906,139131,836821,1,1.49,"SSW","(KSPD)SPRINGFIELD AWOS",37.26,-102.62,3715600,10237200
201906,139136,836844,1,24,"E","WAPELLO",43.25,-111.7931,4315000,11147586
201906,139136,836844,2,25,"E","WAPELLO",43.25,-111.7732,4315000,11146392
201906,139136,836846,1,17,"SE","BLACKFOOT",43.006,-112.1118,43360,1126708
201906,139137,836854,1,3,"N","HAILEY",43.5634,-114.32,4333804,11419200
201906,139137,836854,2,3,"E","HAILEY",43.52,-114.2601,4331200,11415606
